,index,avg_neighborhood_prop_val,surrounding_neighborhood_avg_prop_val,n_property_crimes,surrounding_neighborhood_avg_property_crimes
841,58.0,357.78417518470667,1636.5798775829562,719.0,1210.3333333333333
842,53.0,2688.2776996927346,1556.64917338036,385.0,990.8
843,32.0,365.097573887556,814.302113359219,740.0,662.2
844,66.0,547.1563188823235,1122.3018508098953,1294.0,1584.25
845,59.0,1129.4716599158173,828.3606864282543,1281.0,1038.3333333333333
846,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
847,50.0,7745.637617387157,354.76775754518394,5611.0,1033.7777777777778
848,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
849,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
850,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
851,50.0,7745.637617387157,354.76775754518394,5611.0,1033.7777777777778
852,63.0,3857.573461271075,3239.7278846697127,488.0,364.25
853,11.0,487.8165326370426,2623.8200888679744,284.0,2591.0
854,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
855,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
856,41.0,1683.708461308665,3087.9694579041393,1219.0,783.4285714285714
857,23.0,103.94658448895737,199.65250604594763,299.0,702.3333333333334
858,89.0,72.6204825697982,100.52927694822483,1072.0,1028.0
859,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
860,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
861,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
862,4.0,153.93872279792896,477.40343271032225,850.0,1267.5
863,21.0,179.4593934288483,319.9815684513721,1053.0,444.6
864,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
865,11.0,487.8165326370426,2623.8200888679744,284.0,2591.0
866,13.0,874.8657888337469,1553.890773966665,764.0,777.4285714285714
867,63.0,3857.573461271075,3239.7278846697127,488.0,364.25
868,14.0,4065.885219095648,2972.92047015684,696.0,1403.1666666666667
869,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
870,20.0,617.0994417911007,476.3377049039307,374.0,584.3333333333334
871,21.0,179.4593934288483,319.9815684513721,1053.0,444.6
872,51.0,3678.797561611891,1547.5654808479455,805.0,1115.5555555555557
873,61.0,2092.5473552368617,2547.953444288186,2145.0,2091.2
874,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
875,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
876,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
877,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
878,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
879,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
880,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
881,79.0,757.9723153645143,589.840944500714,2724.0,893.4
882,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
883,26.0,5279.511253332904,3857.573461271075,75.0,488.0
884,46.0,3446.6836630029347,2355.7327278314824,841.0,1113.3333333333333
885,5.0,86.88925791321388,363.0282390276211,2156.0,1745.875
886,64.0,606.0610245493265,2563.2876894305027,671.0,507.5
887,51.0,3678.797561611891,1547.5654808479455,805.0,1115.5555555555557
888,8.0,3669.7251690836574,3277.6353551237175,1061.0,932.6
889,86.0,500.0093334816155,625.1697889793353,373.0,592.8333333333334
890,32.0,365.097573887556,814.302113359219,740.0,662.2
891,79.0,757.9723153645143,589.840944500714,2724.0,893.4
892,32.0,365.097573887556,814.302113359219,740.0,662.2
893,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
894,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
895,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
896,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
897,93.0,1665.0151716537698,356.64895318201286,982.0,1260.0
898,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
899,42.0,4160.043971916007,3323.821437153029,457.0,670.0
900,69.0,74.64207185076306,71.80791422542586,403.0,782.5
901,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
902,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
903,43.0,235.91358119338952,264.18352748427094,584.0,725.25
904,20.0,617.0994417911007,476.3377049039307,374.0,584.3333333333334
905,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
906,53.0,2688.2776996927346,1556.64917338036,385.0,990.8
907,60.0,2331.236607773085,2675.0162630263285,709.0,1382.5
908,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
909,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
910,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
911,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
912,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
913,9.0,1413.9475951410525,2173.302624678347,1532.0,1317.0
914,2.0,839.8661431371506,822.6505343116315,365.0,859.0
915,71.0,53.22166730924289,74.8830835998623,342.0,865.6
916,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
917,57.0,389.6893474692916,258.0941078247429,207.0,566.5
918,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
919,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
920,79.0,757.9723153645143,589.840944500714,2724.0,893.4
921,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
922,58.0,357.78417518470667,1636.5798775829562,719.0,1210.3333333333333
923,92.0,412.87864106737646,2898.9025462861377,1392.0,1140.6666666666667
924,12.0,549.4814154967364,1351.664721625434,545.0,529.8333333333334
925,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
926,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
927,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
928,49.0,3761.264353237302,3240.316143756313,1665.0,1203.0
929,92.0,412.87864106737646,2898.9025462861377,1392.0,1140.6666666666667
930,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
931,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
932,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
933,32.0,365.097573887556,814.302113359219,740.0,662.2
934,73.0,85.09966147772326,174.06589114835066,1997.0,1034.25
935,40.0,311.398813089814,612.8627708148542,926.0,687.6
936,75.0,2913.2952888806126,2863.2066815605226,254.0,810.1666666666666
937,27.0,276.6603123186012,437.194436617734,3617.0,1256.0
938,29.0,490.1835788838373,708.4683089810131,674.0,1426.8333333333333
939,48.0,1550.6294410436078,1756.575353733324,1559.0,867.3333333333334
940,42.0,4160.043971916007,3323.821437153029,457.0,670.0
941,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
942,2.0,839.8661431371506,822.6505343116315,365.0,859.0
943,15.0,81.74020961357256,203.85137059323355,136.0,1026.0
944,79.0,757.9723153645143,589.840944500714,2724.0,893.4
945,12.0,549.4814154967364,1351.664721625434,545.0,529.8333333333334
946,79.0,757.9723153645143,589.840944500714,2724.0,893.4
947,78.0,67.17011850116474,182.3936173718785,655.0,440.85714285714283
948,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
949,63.0,3857.573461271075,3239.7278846697127,488.0,364.25
950,61.0,2092.5473552368617,2547.953444288186,2145.0,2091.2
951,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
952,21.0,179.4593934288483,319.9815684513721,1053.0,444.6
953,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
954,77.0,332.13489359073054,294.0833992644485,1251.0,891.4
955,40.0,311.398813089814,612.8627708148542,926.0,687.6
956,61.0,2092.5473552368617,2547.953444288186,2145.0,2091.2
957,49.0,3761.264353237302,3240.316143756313,1665.0,1203.0
958,11.0,487.8165326370426,2623.8200888679744,284.0,2591.0
959,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
960,89.0,72.6204825697982,100.52927694822483,1072.0,1028.0
961,10.0,352.92171359177735,239.81247486970096,388.0,1011.2
962,57.0,389.6893474692916,258.0941078247429,207.0,566.5
963,84.0,405.278544110362,172.04428376010574,1098.0,1321.5
964,85.0,87.66267210496866,473.15783886792667,741.0,1313.4285714285713
965,39.0,3507.0095553309943,2272.0787019756613,2492.0,1708.75
966,4.0,153.93872279792896,477.40343271032225,850.0,1267.5
967,32.0,365.097573887556,814.302113359219,740.0,662.2
968,67.0,3200.5955613073997,2499.1781643025074,1268.0,762.8571428571429
969,29.0,490.1835788838373,708.4683089810131,674.0,1426.8333333333333
971,60.0,2331.236607773085,2675.0162630263285,709.0,1382.5
972,66.0,547.1563188823235,1122.3018508098953,1294.0,1584.25
973,60.0,2331.236607773085,2675.0162630263285,709.0,1382.5
974,41.0,1683.708461308665,3087.9694579041393,1219.0,783.4285714285714
976,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
977,23.0,103.94658448895737,199.65250604594763,299.0,702.3333333333334
978,58.0,357.78417518470667,1636.5798775829562,719.0,1210.3333333333333
979,78.0,67.17011850116474,182.3936173718785,655.0,440.85714285714283
980,39.0,3507.0095553309943,2272.0787019756613,2492.0,1708.75
981,6.0,515.4725531628092,2333.2876706776738,4146.0,1586.8333333333333
982,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
983,17.0,454.8683937621444,177.43651985681166,2322.0,1146.1666666666667
984,57.0,389.6893474692916,258.0941078247429,207.0,566.5
985,66.0,547.1563188823235,1122.3018508098953,1294.0,1584.25
986,47.0,5159.938702220869,1646.7784809404934,1149.0,1547.8333333333333
987,60.0,2331.236607773085,2675.0162630263285,709.0,1382.5
988,90.0,4243.04803523275,2462.287583576726,1356.0,978.0
989,0.0,1508.1677810774,2724.1117391258813,977.0,790.5
990,93.0,1665.0151716537698,356.64895318201286,982.0,1260.0
991,56.0,163.26650205770838,261.1219498437905,745.0,952.4
992,22.0,1269.0019175899306,1697.5876028499233,527.0,925.5
993,44.0,2623.8200888679744,2422.392803548667,2591.0,884.4285714285714
994,2.0,839.8661431371506,822.6505343116315,365.0,859.0
995,45.0,2323.6412175402515,2715.8490429603326,2194.0,1324.875
996,59.0,1129.4716599158173,828.3606864282543,1281.0,1038.3333333333333
997,72.0,1672.914759658533,3101.7245471977976,1582.0,1196.5
998,57.0,389.6893474692916,258.0941078247429,207.0,566.5
999,47.0,5159.938702220869,1646.7784809404934,1149.0,1547.8333333333333
